Commodity Code,Commodity Name,Substance,Unit,Supply Chain Emission Factors without Margins,Margins of Supply Chain Emission Factors,Supply Chain Emission Factors with Margins,Unnamed: 7,DQ ReliabilityScore of Factors without Margins,DQ TemporalCorrelation of Factors without Margins,DQ GeographicalCorrelation of Factors without Margins,DQ TechnologicalCorrelation of Factors without Margins,DQ DataCollection of Factors without Margins,Year
86,293,3,0,0.003,0.0,0.003,0.0,3,3,1,2,1,2010
87,131,0,1,0.593,0.057,0.649,0.0,4,3,1,3,1,2010
87,131,1,1,0.016,0.0,0.017,0.0,4,3,1,1,1,2010
87,131,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
87,131,3,0,0.005,0.0,0.005,0.0,3,3,1,2,1,2010
88,23,0,1,0.903,0.039,0.942,0.0,4,3,1,4,1,2010
88,23,1,1,0.007,0.0,0.007,0.0,4,3,1,1,1,2010
88,23,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
88,23,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2010
89,24,0,1,0.648,0.033,0.682,0.0,4,3,1,4,1,2010
89,24,1,1,0.005,0.0,0.005,0.0,4,3,1,1,1,2010
89,24,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
89,24,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2010
90,248,0,1,0.754,0.076,0.829,0.0,4,3,1,4,1,2010
90,248,1,1,0.011,0.001,0.012,0.0,4,3,1,1,1,2010
90,248,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
90,248,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2010
91,271,0,1,0.704,0.03,0.734,0.0,4,3,1,4,1,2010
91,271,1,1,0.009,0.0,0.01,0.0,4,3,1,1,1,2010
91,271,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
91,271,3,0,0.005,0.0,0.005,0.0,3,3,1,2,1,2010
92,64,0,1,1.386,0.127,1.513,0.0,3,3,1,3,1,2010
92,64,1,1,0.005,0.001,0.006,0.0,4,3,1,1,1,2010
92,64,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
92,64,3,0,0.91,0.0,0.91,0.0,2,3,1,1,1,2010
93,348,0,1,1.227,0.069,1.296,0.0,4,3,1,4,1,2010
93,348,1,1,0.003,0.001,0.004,0.0,4,3,1,1,1,2010
93,348,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
93,348,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
94,235,0,1,0.926,0.085,1.011,0.0,3,3,1,4,1,2010
94,235,1,1,0.003,0.001,0.004,0.0,4,3,1,1,1,2010
94,235,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
94,235,3,0,0.011,0.0,0.011,0.0,2,3,1,2,1,2010
95,236,0,1,0.974,0.034,1.008,0.0,4,3,1,4,1,2010
95,236,1,1,0.006,0.0,0.007,0.0,3,3,1,1,1,2010
95,236,2,1,0.001,0.0,0.001,0.0,3,3,1,3,1,2010
95,236,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
96,282,0,1,0.948,0.041,0.989,0.0,4,3,1,4,1,2010
96,282,1,1,0.005,0.0,0.006,0.0,4,3,1,1,1,2010
96,282,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
96,282,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
97,349,0,1,0.624,0.017,0.641,0.0,4,3,1,3,1,2010
97,349,1,1,0.003,0.0,0.003,0.0,4,3,1,1,1,2010
97,349,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
97,349,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2010
98,111,0,1,0.617,0.058,0.675,0.0,3,3,1,3,1,2010
98,111,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
98,111,2,1,0.001,0.0,0.001,0.0,2,3,1,1,1,2010
98,111,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2010
99,269,0,1,0.138,0.018,0.156,0.0,4,3,1,4,1,2010
99,269,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2010
99,269,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
99,269,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
100,199,0,1,0.224,0.032,0.256,0.0,4,3,1,2,1,2010
100,199,1,1,0.0,0.0,0.001,0.0,3,3,1,1,1,2010
100,199,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
100,199,3,0,0.003,0.0,0.003,0.0,3,3,1,3,1,2010
101,273,0,1,0.159,0.293,0.451,0.0,3,3,1,3,1,2010
101,273,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2010
101,273,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
101,273,3,0,0.002,0.0,0.002,0.0,3,3,1,4,1,2010
102,29,0,1,0.098,0.045,0.144,0.0,3,3,1,3,1,2010
102,29,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2010
102,29,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
102,29,3,0,0.007,0.0,0.007,0.0,2,3,1,2,1,2010
103,366,0,1,0.045,0.056,0.101,0.0,3,3,1,3,1,2010
103,366,1,1,0.0,0.0,0.001,0.0,3,3,1,1,1,2010
103,366,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
103,366,3,0,0.001,0.0,0.001,0.0,3,3,1,3,1,2010
104,264,0,1,0.302,0.035,0.337,0.0,3,3,1,4,1,2010
104,264,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
104,264,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
104,264,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2010
105,2,0,1,0.187,0.01,0.197,0.0,4,3,1,4,1,2010
105,2,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
105,2,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
105,2,3,0,0.014,0.0,0.014,0.0,3,3,1,2,1,2010
106,330,0,1,0.284,0.05,0.334,0.0,3,3,1,4,1,2010
106,330,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
106,330,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
106,330,3,0,0.009,0.0,0.009,0.0,3,3,1,4,1,2010
107,356,0,1,0.202,0.188,0.39,0.0,3,3,1,4,1,2010
107,356,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
107,356,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
107,356,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2010
108,165,0,1,0.3,0.016,0.315,0.0,4,3,1,4,1,2010
108,165,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
108,165,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
108,165,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
109,48,0,1,0.411,0.053,0.464,0.0,3,3,1,4,1,2010
109,48,1,1,0.002,0.0,0.003,0.0,4,3,1,1,1,2010
109,48,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
109,48,3,0,0.02,0.0,0.02,0.0,3,3,1,4,1,2010
110,279,0,1,0.368,0.024,0.392,0.0,3,3,1,4,1,2010
110,279,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2010
110,279,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
110,279,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
111,281,0,1,0.437,0.047,0.484,0.0,3,3,1,4,1,2010
111,281,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2010
111,281,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
111,281,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
112,175,0,1,0.224,0.012,0.236,0.0,3,3,1,4,1,2010
112,175,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
112,175,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
112,175,3,0,0.008,0.0,0.008,0.0,2,3,1,2,1,2010
113,284,0,1,0.522,0.069,0.592,0.0,3,3,1,4,1,2010
113,284,1,1,0.002,0.0,0.003,0.0,4,3,1,1,1,2010
113,284,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
113,284,3,0,0.009,0.0,0.009,0.0,3,3,1,3,1,2010
114,365,0,1,0.183,0.03,0.213,0.0,3,3,1,4,1,2010
114,365,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
114,365,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
114,365,3,0,0.071,0.0,0.071,0.0,4,3,1,4,1,2010
115,280,0,1,0.247,0.013,0.261,0.0,3,3,1,3,1,2010
115,280,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
115,280,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
115,280,3,0,0.007,0.0,0.007,0.0,3,3,1,3,1,2010
116,249,0,1,0.03,0.005,0.035,0.0,3,3,1,3,1,2010
116,249,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2010
116,249,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
116,249,3,0,0.008,0.0,0.008,0.0,3,3,1,3,1,2010
117,308,0,1,0.313,0.126,0.439,0.0,3,3,1,4,1,2010
117,308,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
117,308,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
117,308,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2010
118,307,0,1,0.315,0.071,0.386,0.0,3,3,1,3,1,2010
118,307,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
118,307,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
118,307,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2010
119,252,0,1,0.181,0.021,0.202,0.0,3,3,1,3,1,2010
119,252,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
119,252,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
119,252,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
120,51,0,1,0.438,0.226,0.664,0.0,3,3,1,4,1,2010
120,51,1,1,0.002,0.002,0.004,0.0,4,3,1,1,1,2010
120,51,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
120,51,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2010
121,133,0,1,0.677,0.13,0.808,0.0,3,3,1,3,1,2010
121,133,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2010
121,133,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
121,133,3,0,0.006,0.0,0.006,0.0,3,3,1,3,1,2010
122,46,0,1,5.612,0.099,5.711,0.0,3,3,1,2,1,2010
122,46,1,1,0.004,0.001,0.005,0.0,4,3,1,1,1,2010
122,46,2,1,0.0,0.0,0.0,0.0,3,3,1,4,1,2010
122,46,3,0,0.005,0.0,0.005,0.0,3,3,1,2,1,2010
123,301,0,1,1.201,0.11,1.311,0.0,3,3,1,3,1,2010
123,301,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2010
123,301,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
123,301,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2010
124,69,0,1,0.498,0.109,0.606,0.0,3,3,1,3,1,2010
124,69,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
124,69,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
124,69,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2010
125,239,0,1,0.408,0.063,0.471,0.0,3,3,1,3,1,2010
125,239,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
125,239,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
125,239,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2010
126,183,0,1,3.312,0.119,3.431,0.0,3,3,1,3,1,2010
126,183,1,1,0.004,0.001,0.006,0.0,4,3,1,1,1,2010
126,183,2,1,0.0,0.0,0.0,0.0,4,3,1,4,1,2010
126,183,3,0,0.005,0.0,0.005,0.0,3,3,1,2,1,2010
127,0,0,1,0.212,0.12,0.333,0.0,3,3,1,3,1,2010
127,0,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
127,0,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
127,0,3,0,0.003,0.0,0.003,0.0,3,3,1,3,1,2010
128,80,0,1,0.265,0.161,0.426,0.0,3,3,1,4,1,2010
128,80,1,1,0.001,0.001,0.003,0.0,4,3,1,1,1,2010
128,80,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
128,80,3,0,0.004,0.0,0.004,0.0,3,3,1,3,1,2010
129,138,0,1,0.51,0.256,0.765,0.0,3,3,1,4,1,2010
129,138,1,1,0.002,0.003,0.005,0.0,4,3,1,1,1,2010
129,138,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
129,138,3,0,0.005,0.0,0.005,0.0,3,3,1,3,1,2010
130,207,0,1,0.566,0.088,0.654,0.0,3,3,1,4,1,2010
130,207,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2010
130,207,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
130,207,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
131,246,0,1,0.8,0.085,0.885,0.0,3,3,1,3,1,2010
131,246,1,1,0.002,0.001,0.003,0.0,4,3,1,1,1,2010
131,246,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
131,246,3,0,0.003,0.0,0.003,0.0,3,3,1,3,1,2010
132,291,0,1,0.884,0.036,0.92,0.0,3,3,1,2,1,2010
132,291,1,1,0.004,0.0,0.004,0.0,4,3,1,1,1,2010
132,291,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
132,291,3,0,0.015,0.0,0.015,0.0,3,3,1,2,1,2010
133,319,0,1,0.52,0.044,0.565,0.0,3,3,1,3,1,2010
133,319,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2010
133,319,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
133,319,3,0,0.013,0.0,0.013,0.0,3,3,1,2,1,2010
134,15,0,1,0.806,0.03,0.836,0.0,3,3,1,2,1,2010
134,15,1,1,0.002,0.0,0.003,0.0,4,3,1,1,1,2010
134,15,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
134,15,3,0,0.214,0.0,0.214,0.0,2,3,1,1,1,2010
135,16,0,1,0.526,0.024,0.55,0.0,3,3,1,3,1,2010
135,16,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2010
135,16,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
135,16,3,0,0.084,0.0,0.084,0.0,2,3,1,1,1,2010
136,223,0,1,0.5,0.042,0.542,0.0,3,3,1,3,1,2010
136,223,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
136,223,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
136,223,3,0,0.059,0.0,0.059,0.0,4,3,1,1,1,2010
137,318,0,1,0.517,0.028,0.545,0.0,3,3,1,3,1,2010
137,318,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
137,318,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
137,318,3,0,0.033,0.0,0.033,0.0,4,3,1,1,1,2010
138,253,0,1,0.429,0.024,0.453,0.0,3,3,1,3,1,2010
138,253,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
138,253,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
138,253,3,0,0.074,0.0,0.074,0.0,4,3,1,1,1,2010
139,44,0,1,0.298,0.02,0.318,0.0,3,3,1,3,1,2010
139,44,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
139,44,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
139,44,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2010
140,224,0,1,0.349,0.02,0.369,0.0,3,3,1,3,1,2010
140,224,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
140,224,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
140,224,3,0,0.083,0.0,0.083,0.0,3,3,1,1,1,2010
141,78,0,1,0.46,0.016,0.477,0.0,3,3,1,3,1,2010
141,78,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2010
141,78,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
141,78,3,0,0.014,0.0,0.014,0.0,3,3,1,2,1,2010
142,201,0,1,0.31,0.027,0.337,0.0,3,3,1,3,1,2010
142,201,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
142,201,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
142,201,3,0,0.012,0.0,0.012,0.0,3,3,1,2,1,2010
143,13,0,1,0.283,0.012,0.296,0.0,3,3,1,3,1,2010
143,13,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
143,13,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
143,13,3,0,0.02,0.0,0.02,0.0,3,3,1,1,1,2010
144,81,0,1,0.219,0.155,0.374,0.0,3,3,1,3,1,2010
144,81,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
144,81,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
144,81,3,0,0.009,0.0,0.009,0.0,2,3,1,1,1,2010
145,204,0,1,0.425,0.033,0.458,0.0,3,3,1,3,1,2010
145,204,1,1,0.002,0.0,0.002,0.0,4,3,1,1,1,2010
145,204,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
145,204,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
146,205,0,1,0.323,0.06,0.382,0.0,3,3,1,3,1,2010
146,205,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
146,205,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
146,205,3,0,0.013,0.0,0.013,0.0,3,3,1,2,1,2010
147,288,0,1,0.293,0.052,0.345,0.0,3,3,1,3,1,2010
147,288,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
147,288,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
147,288,3,0,0.014,0.0,0.014,0.0,3,3,1,2,1,2010
148,145,0,1,0.189,0.01,0.198,0.0,3,3,1,3,1,2010
148,145,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
148,145,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
148,145,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2010
149,182,0,1,0.091,0.004,0.095,0.0,3,3,1,3,1,2010
149,182,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2010
149,182,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
149,182,3,0,0.044,0.0,0.044,0.0,2,3,1,1,1,2010
150,202,0,1,0.176,0.091,0.267,0.0,3,3,1,3,1,2010
150,202,1,1,0.001,0.001,0.001,0.0,4,3,1,1,1,2010
150,202,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
150,202,3,0,0.011,0.0,0.011,0.0,3,3,1,2,1,2010
151,341,0,1,0.035,0.003,0.038,0.0,3,3,1,3,1,2010
151,341,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2010
151,341,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
151,341,3,0,0.011,0.0,0.011,0.0,3,3,1,2,1,2010
152,186,0,1,0.032,0.002,0.034,0.0,3,3,1,3,1,2010
152,186,1,1,0.0,0.0,0.0,0.0,4,3,1,1,1,2010
152,186,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
152,186,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
153,315,0,1,0.342,0.04,0.383,0.0,3,3,1,3,1,2010
153,315,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
153,315,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
153,315,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
154,200,0,1,0.408,0.012,0.421,0.0,3,3,1,3,1,2010
154,200,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
154,200,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
154,200,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2010
155,203,0,1,0.217,0.132,0.349,0.0,3,3,1,3,1,2010
155,203,1,1,0.001,0.001,0.001,0.0,4,3,1,1,1,2010
155,203,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
155,203,3,0,0.013,0.0,0.013,0.0,3,3,1,1,1,2010
156,367,0,1,0.203,0.055,0.258,0.0,3,3,1,3,1,2010
156,367,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
156,367,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
156,367,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
157,28,0,1,0.325,0.062,0.387,0.0,3,3,1,3,1,2010
157,28,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
157,28,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
157,28,3,0,0.005,0.0,0.005,0.0,3,3,1,2,1,2010
158,108,0,1,0.379,0.037,0.416,0.0,3,3,1,3,1,2010
158,108,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
158,108,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
158,108,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
159,243,0,1,0.413,0.081,0.494,0.0,3,3,1,3,1,2010
159,243,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
159,243,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
159,243,3,0,0.014,0.0,0.014,0.0,3,3,1,2,1,2010
160,18,0,1,0.235,0.13,0.365,0.0,3,3,1,3,1,2010
160,18,1,1,0.001,0.001,0.002,0.0,3,3,1,1,1,2010
160,18,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
160,18,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
161,110,0,1,0.297,0.067,0.364,0.0,3,3,1,3,1,2010
161,110,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
161,110,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
161,110,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
162,176,0,1,0.28,0.334,0.614,0.0,3,3,1,3,1,2010
162,176,1,1,0.001,0.002,0.003,0.0,4,3,1,1,1,2010
162,176,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
162,176,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2010
163,70,0,1,0.166,0.039,0.206,0.0,3,3,1,3,1,2010
163,70,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
163,70,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
163,70,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
164,208,0,1,0.286,0.049,0.335,0.0,3,3,1,3,1,2010
164,208,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
164,208,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
164,208,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
165,321,0,1,0.165,0.049,0.214,0.0,3,3,1,3,1,2010
165,321,1,1,0.001,0.0,0.001,0.0,3,3,1,1,1,2010
165,321,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
165,321,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
166,188,0,1,0.266,0.063,0.329,0.0,3,3,1,3,1,2010
166,188,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
166,188,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
166,188,3,0,0.006,0.0,0.006,0.0,3,3,1,2,1,2010
167,232,0,1,0.134,0.072,0.206,0.0,3,3,1,3,1,2010
167,232,1,1,0.001,0.001,0.001,0.0,4,3,1,1,1,2010
167,232,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
167,232,3,0,0.004,0.0,0.004,0.0,3,3,1,2,1,2010
168,275,0,1,0.199,0.294,0.494,0.0,3,3,1,3,1,2010
168,275,1,1,0.001,0.002,0.003,0.0,4,3,1,1,1,2010
168,275,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
168,275,3,0,0.01,0.0,0.01,0.0,3,3,1,2,1,2010
169,237,0,1,0.39,0.115,0.505,0.0,4,3,1,4,1,2010
169,237,1,1,0.002,0.001,0.002,0.0,4,3,1,1,1,2010
169,237,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
169,237,3,0,0.025,0.0,0.025,0.0,4,3,1,4,1,2010
170,161,0,1,0.268,0.054,0.322,0.0,3,3,1,3,1,2010
170,161,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
170,161,2,1,0.0,0.0,0.0,0.0,4,3,1,3,1,2010
170,161,3,0,0.025,0.0,0.025,0.0,3,3,1,3,1,2010
171,143,0,1,0.293,0.112,0.405,0.0,3,3,1,3,1,2010
171,143,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
171,143,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
171,143,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
172,6,0,1,0.258,0.104,0.362,0.0,3,3,1,3,1,2010
172,6,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
172,6,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
172,6,3,0,0.264,0.0,0.264,0.0,4,3,1,5,1,2010
173,162,0,1,0.331,0.043,0.375,0.0,3,3,1,3,1,2010
173,162,1,1,0.001,0.0,0.002,0.0,4,3,1,1,1,2010
173,162,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
173,162,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
174,335,0,1,0.253,0.039,0.292,0.0,3,3,1,3,1,2010
174,335,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
174,335,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
174,335,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
175,187,0,1,0.281,0.072,0.352,0.0,3,3,1,3,1,2010
175,187,1,1,0.001,0.001,0.002,0.0,4,3,1,1,1,2010
175,187,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
175,187,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
176,82,0,1,0.28,0.043,0.323,0.0,3,3,1,3,1,2010
176,82,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
176,82,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
176,82,3,0,0.009,0.0,0.009,0.0,3,3,1,2,1,2010
177,363,0,1,0.276,0.051,0.326,0.0,3,3,1,3,1,2010
177,363,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
177,363,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
177,363,3,0,0.008,0.0,0.008,0.0,3,3,1,2,1,2010
178,338,0,1,0.173,0.047,0.22,0.0,3,3,1,3,1,2010
178,338,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
178,338,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
178,338,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
179,197,0,1,0.211,0.046,0.257,0.0,3,3,1,3,1,2010
179,197,1,1,0.001,0.0,0.001,0.0,4,3,1,1,1,2010
179,197,2,1,0.0,0.0,0.0,0.0,3,3,1,3,1,2010
179,197,3,0,0.007,0.0,0.007,0.0,3,3,1,2,1,2010
